dataset_id,split,replicate,complexity_condition,mapping_seed,mapping_slot,template_tier,template_original_candidate_index,template_foreground_mean,matched_pair_id,synthetic_truth_candidate_index,synthetic_truth_candidate_id,synthetic_truth_lipid_name
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,80,WEAK_EXTRA,93,0.0009133262048150343,2,113,PS-H__0456,PS 17:0_18:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,81,WEAK_EXTRA,95,0.00020441490999468156,134,217,PEO-H__0102,PE O-16:1_22:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,82,WEAK_EXTRA,100,0.00034560978002170936,81,158,PE-H__0161,PE 18:2_20:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,83,WEAK_EXTRA,102,0.00010446412278531561,85,32,PA-H__0173,PA 18:2_24:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,84,WEAK_EXTRA,112,0.00020891635591381217,175,138,PE-H__0120,PE 18:0_22:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,85,WEAK_EXTRA,144,0.00011461121928420428,147,144,PE-H__0136,PE 18:1_20:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,86,WEAK_EXTRA,155,0.000336562545089106,164,123,PE-H__0080,PE 16:0_24:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,87,WEAK_EXTRA,159,0.00014888336600465032,102,311,PG-H__0090,PG 18:2_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,88,WEAK_EXTRA,163,0.00016782430882945716,158,162,PE-H__0166,PE 18:2_22:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,89,WEAK_EXTRA,180,0.00024682903434567247,110,163,PE-H__0167,PE 18:2_22:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,90,WEAK_EXTRA,181,0.00011653856938781842,54,340,PG-H__0484,PG 17:1_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,91,WEAK_EXTRA,184,0.00047126244045106415,30,94,PS-H__0064,PS 16:0_20:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,92,WEAK_EXTRA,195,0.00010166563682168735,112,266,PEO-H__0236,PE O-20:0_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,93,WEAK_EXTRA,210,0.0003860047944341988,17,108,PS-H__0110,PS 18:0_18:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,94,WEAK_EXTRA,213,0.0009474994093928155,151,13,PA-H__0128,PA 18:0_24:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,95,WEAK_EXTRA,217,0.0001948762153901351,61,52,PA-H__0223,PA 20:1_22:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,96,WEAK_EXTRA,219,0.00014748128807229237,51,378,PC+Cl__0231,PC 14:1_20:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,97,WEAK_EXTRA,221,0.0008107108044965733,137,205,PE-H__0491,PE 17:1_22:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,98,WEAK_EXTRA,222,0.0008874047156349323,127,314,PG-H__0095,PG 18:0_20:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,99,WEAK_EXTRA,223,0.0006133827737390984,105,274,PEO-H__0293,PE O-20:2_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,100,WEAK_EXTRA,234,0.000861131244722505,100,142,PE-H__0134,PE 20:0_18:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,101,WEAK_EXTRA,245,0.00021440577341842103,37,64,PA-H__0258,PA 22:1_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,102,WEAK_EXTRA,247,0.0003120585453104667,171,273,PEO-H__0292,PE O-20:2_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,103,WEAK_EXTRA,253,0.0002011803328361874,168,249,PEO-H__0179,PE O-18:2_20:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,104,WEAK_EXTRA,255,0.0002266024120461379,154,170,PE-H__0200,PE 20:0_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,105,WEAK_EXTRA,257,0.00014340052878777712,130,253,PEO-H__0427,PE O-22:1_18:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,106,WEAK_EXTRA,260,0.0009546409426094432,117,25,PA-H__0153,PA 18:1_24:6
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,107,WEAK_EXTRA,274,0.00041928088512172365,141,168,PE-H__0187,PE 18:3_22:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,108,WEAK_EXTRA,276,0.00014535654204186118,71,165,PE-H__0177,PE 20:0_18:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,109,WEAK_EXTRA,281,0.00022038298644851324,40,59,PA-H__0237,PA 20:2_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,110,WEAK_EXTRA,287,0.00015116586893526305,44,264,PEO-H__0217,PE O-18:3_22:6
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,111,WEAK_EXTRA,290,0.0005585769624929957,78,292,PG-H__0066,PG 18:1_18:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,112,WEAK_EXTRA,294,0.00015521378133051393,75,305,PG-H__0083,PG 16:1_22:6
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,113,WEAK_EXTRA,316,0.0008898126469400928,88,307,PG-H__0085,PG 18:3_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,114,WEAK_EXTRA,318,0.00011464203031913555,34,21,PA-H__0147,PA 24:0_18:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,115,WEAK_EXTRA,320,0.00031960020182543724,47,176,PE-H__0221,PE 20:1_20:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,116,WEAK_EXTRA,327,0.000246995145258423,5,0,PA-H__0075,PA 16:0_24:0
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,117,WEAK_EXTRA,330,0.0008545740559731959,144,189,PE-H__0462,PE 17:0_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,118,WEAK_EXTRA,331,0.0006150128669024416,92,140,PE-H__0122,PE 18:0_22:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,119,WEAK_EXTRA,336,0.00014707252780820287,181,156,PE-H__0159,PE 18:2_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,120,WEAK_EXTRA,346,0.00047548410963250525,58,30,PA-H__0169,PA 24:0_18:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,121,WEAK_EXTRA,348,0.0003787058110304037,12,370,PC+Cl__0176,PC 14:0_20:0
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,122,WEAK_EXTRA,352,0.0002820332506612909,95,245,PEO-H__0160,PE O-18:1_22:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,123,WEAK_EXTRA,361,0.00016665021246367798,120,236,PEO-H__0150,PE O-18:1_20:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,124,WEAK_EXTRA,371,0.0008943196437131804,68,33,PA-H__0174,PA 18:2_24:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,125,WEAK_EXTRA,376,0.00010222836766585937,178,243,PEO-H__0158,PE O-18:1_22:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,126,WEAK_EXTRA,379,0.00022025515788821187,27,260,PEO-H__0211,PE O-18:3_22:0
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,127,WEAK_EXTRA,383,0.0007008890517956318,10,114,PS-H__0457,PS 17:0_18:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,128,WEAK_EXTRA,390,0.00019123220818741032,122,118,PE-H__0071,PE 16:0_22:3
