identity_id,lipid_name,q_full,q_deleted,absolute_necessity_loss,relative_necessity_loss,full_diagnostic_abundance,redistribution_total,top_replacement_identity,top_replacement_gain,top_replacement_fraction,top5_replacement_identities,top5_replacement_gains,unique_top_replacement,top_tie_identities,source_eligible,numerical_edge_tolerance,residual_absorption,delta_residual_absorption,removed_vs_positive_replacement_signal_cosine,removed_signal_projection_fraction,deletion_residual_norm,delta_residual_norm,residual_direction_nonzero,delta_residual_direction_nonzero,diagnostic_scope,absorption_interpretation,eligible_block_count,replacement_rank_stability,unique_top_by_block,eligible_blocks
38,PA 20:0_20:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
39,PA 20:0_20:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
40,PA 20:0_20:5,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
41,PA 20:0_22:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
42,PA 20:0_22:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
43,PA 20:0_22:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
44,PA 20:0_22:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
45,PA 20:0_22:5,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
46,PA 20:0_22:6,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
47,PA 20:1_20:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",3,"{""n"": 3, ""median"": 0.8037212713836115, ""q25"": 0.8012541959307625, ""q75"": 0.8323537117154352, ""IQR"": 0.031099515784672627, ""minimum"": 0.7987871204779136, ""maximum"": 0.8609861520472588}","[null, null, null, null, null, null, null, null, null, ""PE 18:1_20:1"", null, ""PE O-18:1_20:1"", ""PE 18:1_20:1"", null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]","[9, 11, 12]"
48,PA 20:1_20:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
49,PA 20:1_20:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
50,PA 20:1_20:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
51,PA 22:0_20:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
52,PA 20:1_22:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
53,PA 20:1_22:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
54,PA 20:1_22:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
55,PA 20:1_22:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
56,PA 20:1_22:5,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
