identity_id,lipid_name,common_fragment_support,specific_fragment_support,common_fragment_count,specific_fragment_count,fragment_channel_count,specific_fragment_observed_fraction,observation_rule_status,positive_B_fraction,diagnostic_attribution_mean,diagnostic_attribution_max,specific_support_attribution,specific_support_B_weighted_attribution,specific_predicted_signal,attribution_scope,support_unit,diagnostic_label,nnls_specific_support_attribution,global_diagnostic_specific_support_attribution,verified_fragment_labels
196,PE 17:0_22:5,0.14187190234401287,0.0,66,0,66,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0047549608568424155,0.023877399990805213,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
197,PE 17:0_22:6,0.9083446842094799,0.0,66,0,66,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.1454583136268482,0.8933844164454955,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
198,PE 20:0_17:1,0.02193215477764587,0.0,60,0,60,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
199,PE 17:1_20:1,0.05827590714969784,0.0,61,0,61,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0019435794080634211,0.030158025074416086,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
200,PE 17:1_20:2,0.06372192413965015,0.0,60,0,60,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
201,PE 17:1_20:3,0.0764407491593628,0.0,60,0,60,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.00012174908770244963,0.0023444062020674867,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
202,PE 17:1_20:4,0.39063145691052026,0.0,74,0,74,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.00046877366536348785,0.01307634136847727,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
203,PE 17:1_22:1,0.020368185956884683,0.0,55,0,55,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
204,PE 17:1_22:3,0.02481799036736406,0.0,58,0,58,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
205,PE 17:1_22:4,0.12029125014346516,0.0,65,0,65,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,8.091845445219161e-06,0.0001850751142424225,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
206,PE 17:1_22:5,0.1429298626596509,0.0,63,0,63,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.004706828591895347,0.09561611366041449,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
207,PE 17:1_22:6,0.9094026445251179,0.0,63,0,63,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,2.8139143322827743e-05,0.0006866771046239469,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
208,PE O-16:0_22:1,0.014012036181084856,0.0,20,0,20,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
209,PE O-16:0_22:2,0.015185450157201989,0.0,21,0,21,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,1.8066341293802113e-06,7.172482977260618e-06,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
210,PE O-16:0_22:3,0.017953943006699998,0.0,21,0,21,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.044159876495413815,0.19085963035861908,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
211,PE O-16:0_22:4,0.11180526434608692,0.0,28,0,28,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.08597630219370989,0.20362512167971583,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
212,PE O-16:0_22:5,0.13393586619858658,0.0,29,0,29,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.2541807009445627,0.5864102725643076,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
213,PE O-16:0_22:6,0.8938217971685312,0.0,32,0,32,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0617204626318988,0.1889402320784489,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
214,PE O-16:1_22:0,0.08199315364685256,0.0,28,0,28,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
215,PE O-16:1_22:1,0.08552582097654686,0.0,29,0,29,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.048953021262704455,0.31831789117889453,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
216,PE O-16:1_22:2,0.08669923495266399,0.0,30,0,30,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.05794488938071326,0.6441092476562094,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
217,PE O-16:1_22:3,0.08946772780216197,0.0,30,0,30,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.008260722716727674,0.09705704136948079,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
218,PE O-16:1_22:4,0.1833190491415489,0.0,37,0,37,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.04895900652541992,0.3485306949306853,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
219,PE O-16:1_22:5,0.2054496509940486,0.0,38,0,38,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.002239428833470862,0.013907295123964977,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
220,PE O-16:1_24:0,0.08198833781218946,0.0,28,0,28,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.23478175833190829,0.9999561850508005,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
221,PE O-16:1_24:1,0.08228427216621914,0.0,27,0,27,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.09066905255145095,0.9997374794907574,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
222,PE O-16:1_24:4,0.08255266181111968,0.0,35,0,35,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.3248381752699459,0.9318471575806075,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
223,PE O-16:1_24:5,0.08320690355678971,0.0,36,0,36,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.10301649112416741,0.9460964004618628,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
224,PE O-16:1_24:6,0.08705212119269269,0.0,39,0,39,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.1329530703593574,0.9958628205488245,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
225,PE O-18:0_20:1,0.040881306076007505,0.0,27,0,27,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0017543456765525308,0.003921641399704654,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
226,PE O-18:0_20:2,0.04663424603655211,0.0,26,0,26,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
227,PE O-18:0_20:3,0.06021148023450688,0.0,26,0,26,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.07901187543972599,0.21215498904463087,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
228,PE O-18:0_20:4,0.37103210165403716,0.0,37,0,37,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.14054307396032445,0.46151434522400486,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
229,PE O-18:0_20:5,0.3643071081102354,0.0,35,0,35,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.13783482713957781,0.7025758454650473,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
230,PE O-18:0_22:1,0.007616827494254586,0.0,23,0,23,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
231,PE O-18:0_22:2,0.008790241470371716,0.0,24,0,24,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,2.46056858995975e-07,1.918705760562534e-06,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
232,PE O-18:0_22:3,0.011558734319869726,0.0,24,0,24,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,4.2100243303627015e-05,0.0003378589728253752,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
233,PE O-18:0_22:4,0.10541005565925664,0.0,31,0,31,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,7.104948327213308e-06,1.6788315537423554e-05,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
234,PE O-18:0_22:5,0.12754065751175636,0.0,32,0,32,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.030222868318890532,0.07685464824646875,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
235,PE O-18:0_22:6,0.8874265884817009,0.0,35,0,35,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.042303256139563435,0.14364109837193412,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
236,PE O-18:1_20:1,0.09837511255228347,0.0,34,0,34,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.051177145752559265,0.34213672847298116,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
237,PE O-18:1_20:2,0.1041280525128281,0.0,33,0,33,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.051033048274880484,0.5516056812728037,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
238,PE O-18:1_20:3,0.11770528671078284,0.0,33,0,33,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,4.777997255601041e-05,0.00046535676778687287,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
239,PE O-18:1_20:4,0.42852590813031294,0.0,44,0,44,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.1285321124186318,0.2940873465513735,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
240,PE O-18:1_20:5,0.4218009145865113,0.0,42,0,42,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0008136663529033345,0.008320921915886398,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
241,PE O-18:1_22:1,0.06511063397053055,0.0,30,0,30,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,9.235367451975563e-05,0.0008690684402066675,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
242,PE O-18:1_22:2,0.06628404794664768,0.0,31,0,31,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
243,PE O-18:1_22:3,0.06905254079614567,0.0,31,0,31,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,9.161841409880683e-06,0.00013330588504238986,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
244,PE O-18:1_22:4,0.1629038621355326,0.0,38,0,38,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.06168543585063313,0.18478915905625737,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
245,PE O-18:1_22:5,0.1850344639880323,0.0,39,0,39,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0019140858167696546,0.019179479735173754,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
246,PE O-18:1_22:6,0.9449203949579769,0.0,42,0,42,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.13853146771404007,0.6141827982501996,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
247,PE O-20:0_18:2,0.3748248375847591,0.0,29,0,29,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.028452298292586373,0.07101529741833092,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
248,PE O-20:1_18:2,0.3845929529148606,0.0,33,0,33,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.04128754146843156,0.2509254420787451,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
249,PE O-18:2_20:2,0.134013558025584,0.0,33,0,33,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,5.835617520119048e-06,6.2377245582722e-05,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
250,PE O-18:2_20:3,0.14759079222353877,0.0,33,0,33,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0003749302946158551,0.0035021124031458426,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
251,PE O-18:2_20:4,0.4584114136430689,0.0,44,0,44,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,3.896133827670662e-06,1.9601398187621423e-05,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
